,nombre,puntuacion,direccion,barrio,enlace,direccion_completa,lat,long,punto,precio,China,Internacional,Mediterránea,Española,Argentina,Sudamericana,Italiana,Pizza,Americana,Café,Peruana,Street food / Comida en la calle,Marisco,India,Asiática,Saludable,Europea,Latina,Bar,Venezolana,Restaurante de carne,Barbacoa,Opciones vegetarianas,Napolitana,De Campania,Japonesa,Sushi,Contemporánea,Fusión japonesa,Francesa,Del sur de Italia,Mexicana,Caribeña,Bares para comer,Comida rápida,Toscana,Del centro de Italia,Del Lacio,Coreana,Nepalí,Opciones veganas,Opciones sin gluten,Vinoteca,Africana,Cubana,Fusión,De Oriente Medio,Árabe,Unnamed: 56,Vasca,Sopas,Colombiana,Asador,Pub con cerveza artesanal,Pub,Tailandesa,Brasileña,Balti,Portuguesa,Centroamericana,Etíope,Pub restaurante,Británica,Vietnamita,Hawaiana,Irlandesa,Romana,Tentempiés,Sarda,Alemana,Centroeuropea,Hunan,Griega,Postres,Indonesia,Siciliana,Polaca,De Europa oriental,De Shanghai,Cantonesa,Persa,Comedor,Pakistaní,Marroquí,Libanesa,Tienda gourmet,De Asia central,Belga,Chilena,Georgiana,Filipina,Sichuan,Turca,Azerbayana,Rusa,Mercado de alimentos especializado,Fujian,Ucraniana,Sueca,Alimentos medicinales,Confiterías/panaderías,Tibetana,Cajún y criolla,Bangladeshi,Israelí,Egipcia,Restaurantes de cerveza,Del norte de Italia,Ecuatoriana,Suiza,Rumana,Albanesa,Kosher,Confitería japonesa,Halal,Afgana,Cocina de Pekín,Puertorriqueña,Jamaicana,Polinesia,Checa,Fruterías,Casa de un chef local,Argelina
3385,0% Gluten,"4,0 ",Calle Vallehermoso 33,Arapiles,No hay link,"Calle Vallehermoso 33, 28015, Madrid",40.4327583,-3.7087836,POINT (-3.7087836 40.4327583),€€ - €€€,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,Restaurante Magadan,"4,0 ",C/ Manzanar,Canillas,No hay link,"C/ Manzanar,  2 A,, Madrid",40.4653134,-3.6495932,POINT (-3.6495932 40.4653134),No hay información del precio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,Mikkeller bar,"3,5 ",Calle de la Luna 22,Universidad,http://mikkeller.dk/location/mikkeller-bar-madrid/,"Calle de la Luna 22, 28004, Madrid",40.4224555,-3.7061826,POINT (-3.7061826 40.4224555),€€ - €€€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Garelos Galeria Canalejas,"4,0 ","C. de Alcalá, 12",Sol,https://www.garelos.es/,"C. de Alcalá, 12, 28014, Madrid",40.417215,-3.700878,POINT (-3.700878 40.417215),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Mesón Leonés,"3,5 ",Calle de Antonio Lopez 60,Comillas,No hay link,"Calle de Antonio Lopez 60, 28019, Madrid",40.3947967,-3.7097601,POINT (-3.7097601 40.3947967),€€ - €€€,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,Qosqo Restaurante,"4,0 ","Plaza Andrés Jáuregui, 7",Piovera,No hay link,"Plaza Andrés Jáuregui, 7, 28043, Madrid",40.4633611,-3.6294167,POINT (-3.6294167 40.4633611),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,La Maruca - López De Hoyos,"3,5 ",C/ López De Hoyos 42,Pinar del Rey,https://restaurantelamaruca.com/,"C/ López De Hoyos 42, 28006, Madrid",40.473008,-3.6487362,POINT (-3.6487362 40.473008),No hay información del precio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,Los Asturianos,"5,0 ",Calle Isabelita Usera 27,Pradolongo,No hay link,"Calle Isabelita Usera 27, 28026, Madrid",40.3822338,-3.7076201,POINT (-3.7076201 40.3822338),€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Santi,"4,5 ",Calle del Padre Damián 38,Hispanoamérica,http://www.santimadrid.es/,"Calle del Padre Damián 38, 28036, Madrid",40.4583062,-3.6853427,POINT (-3.6853427 40.4583062),€,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,El Goto Mato Cocktail Bar Malasana,"4,0 ",Calle de Manuela Malasana 16,Universidad,http://elgotomato.es/,"Calle de Manuela Malasana 16, 28004, Madrid",40.4287787,-3.7042559,POINT (-3.7042559 40.4287787),€€ - €€€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,La Pizza + Sana,"4,5 ",Calle Barquillo 42,Justicia,https://www.lapizzamassana.es/,"Calle Barquillo 42, 28004, Madrid",40.4240225,-3.6954789,POINT (-3.6954789 40.4240225),€€ - €€€,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,Caparra Cerveceria,"4,0 ",Calle de Lopez de Hoyos 327,Canillas,No hay link,"Calle de Lopez de Hoyos 327, 28033, Madrid",40.463389,-3.658111,POINT (-3.658111 40.463389),No hay información del precio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,Degustazone,"5,0 ",Calle de Colon 13,Universidad,No hay link,"Calle de Colon 13, 28004, Madrid",40.4237686,-3.7017746,POINT (-3.7017746 40.4237686),€€ - €€€,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,Restaurante El pescador,"3,0 ",Glorieta Monte del Gozo,Valverde,No hay link,"Glorieta Monte del Gozo, 28050, Madrid",40.5093725,-3.6682805,POINT (-3.6682805 40.5093725),€€ - €€€,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,Take & Taste Mundo Selecto,"5,0 ","Plaza Sta. Bárbara, 4",Justicia,http://www.takeandtaste.com/,"Plaza Sta. Bárbara, 4, 28004, Madrid",40.4269353,-3.6960447,POINT (-3.6960447 40.4269353),€,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,H2O,"4,0 ",Calle Luis de La Mata 18,Palomas,No hay link,"Calle Luis de La Mata 18, 28042, Madrid",40.45312199999999,-3.612591265283229,POINT (-3.612591265283229 40.45312199999999),€€ - €€€,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,Taberna Basarri,"3,5 ","Calle Felipe V, 2",Barrio no encontrado,No hay link,"Calle Felipe V, 2, 28013, Madrid",40.5827609,-4.1250781,POINT (-4.1250781 40.5827609),€€ - €€€,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,La Taberna De Mi Abuelo,"4,0 ",Calle Moratines 30,Acacias,No hay link,"Calle Moratines 30, 28005, Madrid",40.4017825,-3.7049712,POINT (-3.7049712 40.4017825),€€ - €€€,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,Ramen Shifu Ponzano,"4,5 ","C. de Espronceda, 7",Rios Rosas,https://www.ramenshifu.com/,"C. de Espronceda, 7, 28003, Madrid",40.4405573,-3.696109,POINT (-3.696109 40.4405573),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,Mar y Tierra San Blas-Canillejas,"4,5 ","C. de Albasanz, 68",Simancas,No hay link,"C. de Albasanz, 68, 28037, Madrid",40.4383276,-3.6237555,POINT (-3.6237555 40.4383276),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,Hornera,"4,0 ",Calle de San Manuel 5,Casa de Campo,https://www.facebook.com/lahornera/,"Calle de San Manuel 5, 28011, Madrid",40.4024085,-3.760795,POINT (-3.760795 40.4024085),No hay información del precio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,Tapas 44,"3,5 ","Calle de la Princesa, 76",Argüelles,http://www.tapas44.com/,"Calle de la Princesa, 76, 28008, Madrid",40.4323683,-3.7173,POINT (-3.7173 40.4323683),€€ - €€€,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,Petit Comite Azca,"3,5 ",Avenida Del Presidente Carmona 1,Cuatro Caminos,https://www.facebook.com/PetitComiteAzca,"Avenida Del Presidente Carmona 1, 28020, Madrid",40.45323815,-3.697605264418264,POINT (-3.697605264418264 40.45323815),€€ - €€€,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,Pastelería Cala-Millor,"4,0 ","Calle Leopoldo Alas Clarín, 8",Barrio no encontrado,No hay link,"Calle Leopoldo Alas Clarín, 8, 28035, Madrid",40.5101585,-3.3705605,POINT (-3.3705605 40.5101585),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,La Fuente de La Virgen,"5,0 ",Calle Sombrereria 3 Lavapies,Embajadores,http://www.cervezaslavirgen.com/cerveceria/la-fuente-la-virgen/,"Calle Sombrereria 3 Lavapies, 28012, Madrid",40.407606,-3.6996052,POINT (-3.6996052 40.407606),€,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,Aarde,"3,0 ",Plaza De La independencia 10,Jerónimos,http://aarde.es/,"Plaza De La independencia 10, 28001, Madrid",40.4194728,-3.6893612,POINT (-3.6893612 40.4194728),€€€€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,Bar Fomento,"4,0 ",Calle Alfonso XII 60,Barrio no encontrado,http://barfomento.es/,"Calle Alfonso XII 60, 28014, Madrid",40.2758576,-3.5932976,POINT (-3.5932976 40.2758576),€,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,A Barca,"3,5 ","Calle Dolores Barranco, 4",Almendrales,http://abarcamuxia.com/,"Calle Dolores Barranco, 4, 28026, Madrid",40.3834186,-3.7027464,POINT (-3.7027464 40.3834186),€€ - €€€,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,Kebab Kurdistan,"4,0 ",Avenida de la Ciudad de Barcelona 95,Adelfas,http://kebabkurdistanmadrid.com/?utm_source=tripadvisor&utm_campaign=kebabkurdistanmadrid&utm_medium=tr-activation&utm_term=microsite,"Avenida de la Ciudad de Barcelona 95, 28007, Madrid",40.40001305,-3.671842977533784,POINT (-3.671842977533784 40.40001305),€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,101 Montaditos,"3,5 ","Glorieta Marqués De Vadillo, 4",Opañel,No hay link,"Glorieta Marqués De Vadillo, 4, 28019, Madrid",40.3971163,-3.7159093,POINT (-3.7159093 40.3971163),€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,Restaurante Casa de México,"4,0 ",Calle de Alberto Aguilera 20,Universidad,No hay link,"Calle de Alberto Aguilera 20, 28015, Madrid",40.430131900000006,-3.709419457597383,POINT (-3.709419457597383 40.430131900000006),No hay información del precio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,Nuevo Puerto de Vigo,"3,5 ",Calle Ferraz 44,Casa de Campo,No hay link,"Calle Ferraz 44, 28008, Madrid",40.4268407,-3.7178265,POINT (-3.7178265 40.4268407),€€ - €€€,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,Wakü,"3,5 ","Avenida de Alberto Alcocer, 7",Hispanoamérica,http://www.waku.es/,"Avenida de Alberto Alcocer, 7, 28036, Madrid",40.4595399,-3.6882065,POINT (-3.6882065 40.4595399),€€ - €€€,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Restaurante Baan,"3,5 ","Calle Villanueva, 2",Barrio no encontrado,No hay link,"Calle Villanueva, 2, 28001, Madrid",40.3488353,-4.029065,POINT (-4.029065 40.3488353),No hay información del precio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,Taqueria de Los Batos,"3,5 ",Calle De Miguel Ángel 26,Almagro,No hay link,"Calle De Miguel Ángel 26, 28010, Madrid",40.4332049,-3.691335,POINT (-3.691335 40.4332049),€€ - €€€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,Caronte's Cafe,"4,5 ",Calle Sanchez Barcaiztegui 32,Pacífico,No hay link,"Calle Sanchez Barcaiztegui 32, 28007, Madrid",40.4046636,-3.6741245,POINT (-3.6741245 40.4046636),€€ - €€€,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
