,descripcion,nombre,precio,puntuacion,ubicacion,barrio,lat,long,punto,Aparcamiento privado de pago cerca,Internet de alta velocidad gratuito (wifi),Jacuzzi,Bar/salón,Actividades para niños (acondicionado para familias / niños),Servicio de taxi,Centro de negocios con acceso a Internet,Salas de reuniones,Albornoces,Aire acondicionado,Mesa de escritorio,Servicio de limpieza,Servicio de habitaciones,Cafetera/tetera,Televisor de pantalla plana,Bañera/ducha,Aparcamiento público de pago cerca,Gimnasio / Sala de entrenamiento,Envoltura corporal,Cortinas opacas,Minibar,TV por cable o satélite,Camas extragrandes,Ducha a ras de suelo,Piscina,Transporte desde/al aeropuerto,Terraza en el ático,Vigilancia 24 horas,Balcón privado,Frigorífico,Aparcamiento privado de pago dentro del recinto,Alquiler de coches,Instalaciones para conferencias,Habitación hipoalergénica,Suite nupcial,Espacio para guardar el equipaje,Conserje,Recepción 24 horas,Lavado en seco,Caja fuerte,Secador de pelo,Aparcamiento en la calle,Cafetería,Teléfono,Artículos de aseo gratuitos de cortesía,Guardería,Sofá cama,Bañera de hidromasaje,Punto de recarga de vehículos eléctricos,Alquiler de bicicletas,Pub/DJ,Se admiten mascotas,Servicio de aparcacoches,Desayuno gratuito,Desayuno disponible,Registro de entrada 24 horas,Tronas disponibles,Carritos de bebé,Canales de televisión infantiles,Piscina en la azotea,Zona para tomar el sol,Terraza-solario,Sofá,Aparcamiento,Masaje,Equipamiento para sala VIP,Películas bajo demanda,Cocina americana,Microondas,Consola de videojuegos,Transporte gratuito desde/al aeropuerto,Animación nocturna,Garaje,Wifi,Autoservicio de lavandería,Internet gratuito,Hotel de no fumadores,Armario,Perchero para la ropa,Servicio de lavandería,Chimenea,Billares,Dardos,Registro de entrada y salida exprés,Piscina de poca profundidad,Piscina exterior,Máquina expendedora,Estancia gratuita para niños,Salón de belleza,Solario,Sala de banquetes,Bicicletas disponibles,Wifi pública,Bidé,Café instantáneo de cortesía,Desayuno bufé,Servicio despertador/reloj con alarma,Wifi de pago,Servicio de planchado,Aparcamiento público de pago dentro del recinto,Cocina compartida,Clases de yoga,Sala de juegos,Sauna,Hervidor eléctrico,Karaoke,Baños privados,Secadora,Plancha,Balneario,Caja fuerte para portátiles,Piscina infinita,Restaurante,Casino y juegos de azar,Comedor,Prensa,Visitas guiadas a pie,Horno,Bar junto a la piscina,Zona de asientos,Comedor independiente,Agua embotellada,Aparcamiento gratuito,Lavadora,Servicio de traslado en autobús,Unnamed: 135,Personal de animación,Patio,Vestuarios en gimnasio o balneario,Tratamientos faciales,Zona infantil,Internet,Purificador de aire,Aparcamiento privado gratuito cerca,Servicio de lustrado de zapatos,Servicio de desayuno en la habitación,Salón compartido/sala de televisión,Piscina con vistas,Solo para adultos,Kit de primeros auxilios,Baño adicional,Juegos de mesa/puzles,Registro privado de entrada y salida,Té de cortesía,Libros, DVD y música para niños,Cambio de divisas,Zona infantil de juegos cubierta,Puerto para iPod,Piscina climatizada,Rutas en bicicleta,Baño compartido,Bar de tapas,Paraguas,Servicios gratuitos de traslado en autobús o taxi,Senderismo,Pista de tenis,Bar en la azotea,Lavavajillas,Masaje de cuerpo entero,Campo de golf,Tiendas,Suelo de baldosas o mármol,Fotocopiadora/fax en el centro de negocios,Hammam (baño turco),Aparcamiento vigilado,Mobiliario exterior,Aparcamiento público gratuito cerca,Instalaciones para hacer barbacoas,Sala de estar independiente,Utensilios de cocina,Piscina vallada,Internet de pago,Radio,Habitaciones de no fumadores,Suites,Habitaciones insonorizadas,Vistas a la ciudad,Habitaciones para familias,Habitaciones interconectadas disponibles,Vistas a sitios de interés turístico,Habitaciones para fumadores disponibles,Vistas a la montaña,Unnamed: 193,Vistas a la piscina
435,"El hostal Edreira está situado en pleno centro de Madrid, a escasos metros de la Puerta del Sol, del Palacio Real, del Teatro Real y de la Plaza Mayor, en la mejor zona comercial y de negocios de la ciudad. En sus proximidades se encuentran los tres museos más importantes de Madrid: el Museo del Prado, el Centro de Arte Reina Sofía y el Museo Thyssen Bornemisza. Perfectamente comunicado con las principales zonas de la capital y próximo a la estación de Atocha-AVE.",Hostal Edreira,109,4.0,"Calle de Atocha, 75, 28012, Madrid",Embajadores,40.4121381,-3.6984418,POINT (-3.6984418 40.4121381),0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
436,"Descubre por qué tantos viajeros ven Hostal Madrid Inn como la casa de huéspedes ideal cuando visitan Madrid. Además de aportar la combinación ideal de calidad, comodidad y ubicación, ofrece un ambiente con encanto con una amplia variedad de servicios diseñados para viajeros como tú.
Para aquellos que estén interesados en visitar puntos de referencia conocidos durante su viaje a Madrid, Hostal Madrid Inn se encuentra cerca de Plaza de Santa Ana (0,6 km) y Sobrino de Botín (0,7 km).",Hostal Madrid Inn,85,4.5,"Calle de Mesonero Romanos, 10, 28013, Madrid",Sol,40.4195054,-3.7042818,POINT (-3.7042818 40.4195054),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,"Situados en un punto estratégico, entre los tres más importantes museos madrileños, el Barrio de las Letras, la castiza Calle Alcalá y la Puerta del Sol, los apartamentos turísticos Slow Suites Bellas Artes serán la mejor opción para su estancia en una de las ciudades más despiertas y con mayor atractivo de Europa, ya sea por negocios o placer.
En nuestros apartamentos turísticos encontrará la máxima calidad, diseños elegantes, excelentes equipamientos, una comodidad garantizada y un entorno a la altura de las expectativas de los clientes más exigentes.",Slow Suites Bellas Artes,101,4.5,"Calle de los Madrazo, 20, 28014, Madrid",Cortes,40.4176566,-3.6955775,POINT (-3.6955775 40.4176566),0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
438,"Bienvenidos a Hostal Meyra
Confort y precio en el centro de Madrid
Hostal MeyRa se encuentra situado en pleno corazón de Madrid, en la misma Calle Fuencarral, destacada por la presencia cada vez mayor de conocidas tiendas de moda. Nos encontramos a tan solo 300 metros de la famosa y comercial Calle Gran Via y a 700 metros de la visitada Puerta del Sol.
Estamos ubicados muy cerca del cada vez más conocido Barrio de Chueca y a unos pasos del cosmopolita Barrio de Malasaña. Desde el Hostal podrá visitar a pie la mayoría de atractivos turísticos y culturales de la capital. Podrá conocer el resto de Madrid con facilidad, ya que estamos situados a escasos 5 minutos de las estaciones de Metro de Gran Vía y Tribunal.",Pensión Meyra,65,4.0,"Calle de Fuencarral, 39, 28004, Madrid",Universidad,40.42261,-3.7008678,POINT (-3.7008678 40.42261),0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
439,No disponible,Hostal Manuela by Gaiarooms,61,4.5,"Calle Gran Vía, 15, 28013, Madrid",Barrio no encontrado,40.4725992,-3.8717231,POINT (-3.8717231 40.4725992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440,"Me ha gustado mucho, en pleno centro de Madrid, todo a mano, gran via, plaza mayor, palacio de oriente, las vistas hacia el reloj de la puerta del sol me han encantado, todo muy limpio y tranquilo en lo que al hostal se refiere, lo recomiendo",Hostal Victoria I,79,4.0,"Calle de Carretas, 7, 28012, Madrid",Sol,40.4163213,-3.7030556,POINT (-3.7030556 40.4163213),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
441,"10 habitaciones equipadas con aire acondicionado, televisión de plasma, y zona común, con autoservicio de desayuno, internet y prensa diaria.
Rodeado de infinidad de restaurantes, bares y tiendas. Ubicado en la segunda planta de un edificio del siglo XIX, totalmente remodelada, y en pleno Barrio de las Letras de Madrid, situado en una de las calles con más encantos de la ciudad , junto a la Plaza de Santa Ana, y excelentemete comunicado.",Hostel Santa Ana Colors,70,4.0,"Calle de las Huertas, 14, 28012, Madrid",Embajadores,40.413888,-3.7004994,POINT (-3.7004994 40.413888),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
442,"Descubre por qué tantos viajeros ven Luz Madrid Rooms como el hostal ideal cuando visitan Madrid. Además de aportar la combinación ideal de calidad, comodidad y ubicación, ofrece un ambiente económico con una amplia variedad de servicios diseñados para viajeros como tú.
Las habitaciones de Hostal La Luz ofrecen televisor de pantalla plana, frigorífico y aire acondicionado, y los huéspedes pueden estar conectados con wifi gratuito.
Además, durante la estancia en Hostal La Luz los huéspedes tienen acceso a recepción abierta 24 horas. También puedes disfrutar de desayuno.",Luz Madrid Rooms,98,4.0,"Calle de las Fuentes, 10, 28013, Madrid",Palacio,40.4172783,-3.7086063,POINT (-3.7086063 40.4172783),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,"Di' Carlo Hoteles es una magnífica elección para los viajeros que visiten Madrid, ya que ofrece numerosos servicios diseñados para mejorar tu estancia.
Al estar cerca de los puntos de referencia más conocidos de Madrid, como Malasaña (3,9 km) y Barrio de Salamanca (4,3 km), Di' Carlo Hoteles es un magnífico destino para turistas.
Las habitaciones de Di' Carlo Hoteles incluyen aire acondicionado para una comodidad mucho mayor, y los huéspedes pueden permanecer conectados con wifi gratuito.",Di' Carlo Hoteles,80,3.5,"Calle Azucenas, 5, 28039, Madrid",Barrio no encontrado,40.3165757,-3.7232611,POINT (-3.7232611 40.3165757),0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444,"En Roisa Centro hemos apostado por ofrecer apartamentos en una de las zonas más céntricas y tranquilas de Madrid, la calle San Bernardo.
La ubicación es una de las más turísticas y visitadas de Madrid, con lo que en apenas unos minutos podrás estar caminando por la Puerta del Sol, de compras en la Gran Vía madrileña, de Tapas en la Plaza de España, tomando un cocktail en el barrio de Malasaña o visitando el Museo del Prado.
En Roisa Centro intentamos siempre que tu estancia sea inolvidable. No solo ofreciéndote apartamentos y estancias increíbles, sino también te garantizamos la mejor calidad-precio de apartamentos de Madrid, ya que disponemos de una amplia oferta para poder satisfacer sus necesidades.",Roisa Centro,68,3.5,"Calle de San Bernardo, 87, 28015, Madrid",Universidad,40.4286119,-3.7062696,POINT (-3.7062696 40.4286119),1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
445,"La búsqueda de la casa de huéspedes económico ideal en Madrid no tiene por qué ser complicada. Bienvenido a Hostal Excelsior, una fantástica opción para viajeros como tú.
Durante su estancia en Hostal Excelsior, los huéspedes pueden visitar Plaza Mayor (0,6 km) y Sobrino de Botín (0,7 km), algunas de las principales atracciones de Madrid.
Las habitaciones de Hostal Excelsior incluyen televisor de pantalla plana, aire acondicionado y mesa de escritorio para una comodidad mucho mayor, y los huéspedes pueden permanecer conectados con wifi gratuito.",Hostal Excelsior,100,3.5,"Calle Gran Vía, 50, 28013, Madrid",Barrio no encontrado,40.47083205,-3.871344282431271,POINT (-3.871344282431271 40.47083205),0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,Suites de diseño en el centro de Madrid. Comodidad y amplitud a su alcance.,Abalu Suites Madrid,88,3.0,"Calle Pez, 32, 28004, Madrid",Barrio no encontrado,40.5678635,-4.261314,POINT (-4.261314 40.5678635),0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
447,"Desde el Hostal San Blas, gracias a su excelente ubicación, podrá ir andando a las principales atracciones de la ciudad, tales como el Museo de Reina Sofía, Museo del Prado, Caixa Forum, el jardín Botánico, puerta del Sol, la plaza Mayor, Museo Thyssen, Parque Retiro, etc ......",Hostal San Blas,61,3.0,"Calle de Atocha, 117, 28012, Madrid",Embajadores,40.4101941,-3.6943438,POINT (-3.6943438 40.4101941),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
448,"Apartamentos El Tiempo se encuentra en este edificio de tres plantas, en cada una de las cuales hay 4 apartamentos. Este edificio ha sido restaurado en el año 2014 conservando con mucho detalle la arquitectura original. Su estilo rústico y la combinación de piedras y maderas nobles, nos recuerdan la vida de nuestros antepasados. Los apartamentos están situados estratégicamente en el número 4 de la calle Barcelona, en el centro de Madrid.",Apartamentos El Tiempo,91,3.5,"Calle Barcelona, 4-6, 28012, Madrid",Barrio no encontrado,40.44192365,-3.5318096003838773,POINT (-3.5318096003838773 40.44192365),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
