_id,enlace,nombre,puntuacion,tipo_cocina,ubicacion
Yambambe Bar,null,Yambambe Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Bar"",""Comida rápida"",""Española"",""Pub""]","Calle Huertas 56, 28014 Madrid España"
La Raquette,No hay link,La Raquette,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Ctra. Castilla, Km 2, 28023 Madrid España"
Bar Ayamonte,null,Bar Ayamonte,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Bar"",""Pub""]","Calle Almansa 39, Madrid España"
Arepa Real,null,Arepa Real,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle de Padilla, 68, 28006 Madrid España"
Break Thyme,null,Break Thyme,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Libanesa"",""Mediterránea""]","Calle Velazquez 120, 28006 Madrid España"
Goat House Sports Bar,null,Goat House Sports Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle de Núñez de Arce, 14, 28012 Madrid España"
La Regina,No hay link,La Regina,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Italiana"",""Internacional"",""Mediterránea""]","Corazon De María, 57 Local 2, 28002 Madrid España"
La Sazón de Candela,null,La Sazón de Candela,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Bar"",""Pub""]","Calle de los Caños del Petal, 5, 28032 Madrid España"
Lana Bar,No hay link,Lana Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Federico Carlos Sainz de Robles, 11, 28035 Madrid España"
Madridpicnic Cafe-Bar,null,Madridpicnic Cafe-Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. de Angel Larra, 28, 28027 Madrid España"
Donde la Lola,null,Donde la Lola,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"59 Avenida Orovilla, 28041 Madrid España"
Delicious Taste,null,Delicious Taste,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€"",""Latina"",""Comida rápida"",""Española""]","Calle Manuela Malasaña 27, 28004 Madrid España"
La Barra De La Bientirada Santa Engracia,null,La Barra De La Bientirada Santa Engracia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Santa Engracia 159, 28003 Madrid España"
Taqueria El Wey,No hay link,Taqueria El Wey,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. del Humilladero, 6, 28005 Madrid España"
Jamonia,null,Jamonia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€ - €€€"",""Comida rápida"",""Mediterránea""]","Doctor Esquerdo,17 Local, 28028 Madrid España"
Suscribete By Mario Vardabasso,No hay link,Suscribete By Mario Vardabasso,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Italiana"",""Venezolana"",""Sudamericana""]","Av Francisco Silvela, 78, Madrid España"
Cucina Simpatica,No hay link,Cucina Simpatica,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. de la Virgen de la Fuencisla,15, 28027 Madrid España"
Dim Sum Market Montera,http://www.dimsummarket.eu/,Dim Sum Market Montera,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""China"",""Asiática""]","Calle De La Montera 34, 28013 Madrid España"
Malaguita Gastrobar,null,Malaguita Gastrobar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Española""]","C/ Málaga 3, 28003 Madrid España"
Special Grill Menú Steak Pollos al Carbón,No hay link,Special Grill Menú Steak Pollos al Carbón,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Cerro de la Alcazaba, 34, 28053 Madrid España"
Restaurante Los Abuelos,No hay link,Restaurante Los Abuelos,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Mediterránea""]","Calle Arandilla Km 40800 Santa Maria de la Alameda, 28023 Madrid España"
Pandafuxion,No hay link,Pandafuxion,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€"",""Japonesa"",""Española""]","calle mártires de la ventilla nº73, 28029 Madrid España"
El Rincón de Alicia,No hay link,El Rincón de Alicia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Cerro de la Alcazaba, 36, Entre Vias Madrid, 28053 Madrid España"
Cafe Galería Sara Caso,null,Cafe Galería Sara Caso,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Alcántara 51, 28006 Madrid España"
Nelma,No hay link,Nelma,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Av. de Machupichu, 17, 28043 Madrid España"
El Horno Café y Bar,null,El Horno Café y Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. Vía Carpetana, 83, 28047 Madrid España"
Curry Garden,null,Curry Garden,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. de Fernando el Católico, 25, 28015 Madrid España"
Cafetería Y Pastelería Avance,No hay link,Cafetería Y Pastelería Avance,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Española""]","Avenida De Hellín 11, 28037 Madrid España"
Reyxol II,No hay link,Reyxol II,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Bar"",""Española"",""Pub""]","Calle de las Tres Cruces, 7, Madrid España"
Nono - Hotpot,null,Nono - Hotpot,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€ - €€€"",""China"",""Saludable""]","Calle Modesto Lafuente 88, 28003 Madrid España"
Ccvk,null,Ccvk,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Pub con cerveza artesanal"",""Pub""]","Calle de Enrique Velasco 21, 28038 Madrid España"
Noelia Bar,No hay link,Noelia Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€€€"",""Mediterránea"",""Española""]","Avenida Gran Via 144, 28003 Madrid España"
MARÍA VICTORIA MIGUEL MARTÍN,No hay link,MARÍA VICTORIA MIGUEL MARTÍN,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle PARROCO EUSEBIO CUENCA, 64 4º 2, 28045 Madrid España"
Mayur,null,Mayur,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""India"",""Asiática"",""Nepalí""]","Avenida De Europa, 27, 28023 Madrid España"
Tahona La Trilla,No hay link,Tahona La Trilla,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€"",""Mediterránea"",""Española""]","Calle Latina No 27, 28047 Madrid España"
Bisnonna,No hay link,Bisnonna,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Italiana"",""Pizza"",""Mediterránea""]","Cam. de la Zarzuela, 11, 28023 Madrid España"
MandaHuevosymás,null,MandaHuevosymás,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle del Puerto de Pajares, 28053 Madrid España"
Cervecería La Abuela,No hay link,Cervecería La Abuela,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. del Santo Ángel, 6, 28043 Madrid España"
Cerveceria Cafeteria Goyo,No hay link,Cerveceria Cafeteria Goyo,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Española""]","Calle Albacete 11, 28027 Madrid España"
Entre Pisco Y Nazca,No hay link,Entre Pisco Y Nazca,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Peruana"",""Sudamericana""]","Espoz Y Mina 32, Madrid, 28012 Madrid España"
Tropical House,null,Tropical House,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Paseo de Santa María de la Cabeza, 35, 28045 Madrid España"
Fosters Hollywood Cc La Gavia,No hay link,Fosters Hollywood Cc La Gavia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Americana""]","Calle de Adolfo Bioy Casares 2 C.c La Gavia, 28051 Madrid España"
DILARA HOSTELERIA S.L.,No hay link,DILARA HOSTELERIA S.L.,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle HUERTA DE CASTAÑEDA, 29, 28011 Madrid España"
Mesón Celia,null,Mesón Celia,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Av. de la Virgen del Carmen, 55, 28033 Madrid España"
Jamón y Punto,null,Jamón y Punto,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Bolivia Nº 9 Mercado Chamartin, Puesto 30, 28016 Madrid España"
La Chalana,No hay link,La Chalana,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Santo Domingo De Silos, 6, 28036 Madrid España"
Trebol,null,Trebol,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Av. de San Fermín 45, 28041 Madrid España"
El Kiosko Ponzano,null,El Kiosko Ponzano,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Pub con cerveza artesanal"",""Bar"",""Internacional"",""Española""]","C. De Ponzano, 74, 28003 Madrid España"
Bar Paco,No hay link,Bar Paco,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle General Álvarez de Castro 26, 28010 Madrid España"
Restaurante Cardona,https://cardonarestaurante.com/,Restaurante Cardona,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Mediterránea""]","Calle Uruguay 1, 28016 Madrid España"
Koji Japan Fusion Food,null,Koji Japan Fusion Food,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€ - €€€"",""Japonesa"",""Sushi"",""Asiática""]","Calle Alcalá 190, 28028 Madrid España"
TribuBar,null,TribuBar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€"",""Bar"",""Española"",""Pub""]","Calle Tabernillas 6 Local - Bar, 28005 Madrid España"
CINCO CHICOS,https://restaurantes.fiveguys.es/madrid/centro-comercial-la-vaguada,CINCO CHICOS,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Avenida de Monforte de Lemos, 36 Avenida de Monforte de Lemos, 36, 28029 Madrid España"
Anoa Restaurante,null,Anoa Restaurante,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle de Santa Isabel, 5, 28012 Madrid España"
Botticelli,No hay link,Botticelli,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Nunez de Balboa 123, 28006 Madrid España"
La Cantera Gastrobar,No hay link,La Cantera Gastrobar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle del Príncipe de Vergara, 258, 28016 Madrid España"
Taberna La Plaza,No hay link,Taberna La Plaza,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle De San Bernardino 5, 28015 Madrid España"
GRACIELA JOSEFINA MARTINEZ PERGUACHI,No hay link,GRACIELA JOSEFINA MARTINEZ PERGUACHI,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"SAN VALENTIN, 1 2º D, 28022 Madrid España"
L´ARTESA DE GALLENT,null,L´ARTESA DE GALLENT,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle FUENTE DEL TIRO -BL 1;BAJO(TDA B), 28024 Madrid España"
La Manon,No hay link,La Manon,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Café""]","Calle Sagasta, 28004 Madrid España"
NEW AGLAYA SL . .,No hay link,NEW AGLAYA SL . .,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"JULIAN CAMARILLO, 47, 28037 Madrid España"
Llame,No hay link,Llame,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle, 28035 Madrid España"
La Limeña,No hay link,La Limeña,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Del General Díaz Porlier, 8, 28001 Madrid España"
La Polleria De Noviciado,https://lapolleriadenoviciado.com/,La Polleria De Noviciado,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€ - €€€"",""Española"",""Asador""]","Calle del Noviciado, 9, 28015 Madrid España"
La Ribera Del Manzanares,No hay link,La Ribera Del Manzanares,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Mediterránea"",""Española""]","Paseo De La Virgen Del Puerto 5, 28005 Madrid España"
Kabuki Global Partners S.L.,null,Kabuki Global Partners S.L.,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle ALONSO CANO, 66 BAJO, B, 28003 Madrid España"
Mercado Jamón Iberico,null,Mercado Jamón Iberico,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""€€ - €€€"",""Mercado de alimentos especializado""]","Calle Mayor 80, 28013 Madrid España"
Spring Outsourcing SL,No hay link,Spring Outsourcing SL,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Gamonal (Pol. Ind. Vallecas), 79, 28031 Madrid España"
Pure Cuisine - Tetuan,http://www.purecuisine.es/,Pure Cuisine - Tetuan,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""China"",""Japonesa"",""Asiática"",""Tailandesa""]","Calle Jose Calvo 10, 28039 Madrid España"
Honest Greens Fuencarral,null,Honest Greens Fuencarral,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Saludable""]","Calle De Fuencarral 95, 28004 Madrid España"
Squisito,No hay link,Squisito,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle del General Díaz Porlier, 8, 28006 Madrid España"
Granja Malasaña,null,Granja Malasaña,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Española""]","Calle Fuencarral 57 Mercado San Ildefonso, 28004 Madrid España"
Comuiones,No hay link,Comuiones,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Española""]","Calle De San Romualdo, 38, 28037 Madrid España"
Tropicana Beach Club Madrid,null,Tropicana Beach Club Madrid,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. De La Lechuga, 2, 28012 Madrid España"
EatWith: Berenice of Madrid,null,EatWith: Berenice of Madrid,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Casa de un chef local"",""Mediterránea"",""Española""]",Madrid España
Fenix Cocktail Bar,null,Fenix Cocktail Bar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Internacional""]","Calle Hermosilla 2, 28001 Madrid España"
La Píldora Verde,https://www.lapildoraverde.com/,La Píldora Verde,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"C. de Don Pedro, 20, 28005 Madrid España"
OKRAN EMPANADAS,https://okranempanadas.com/,OKRAN EMPANADAS,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Hilarión Eslava, 5, 28015 Madrid España"
Cervecería y Marisquería Casa Miguel,No hay link,Cervecería y Marisquería Casa Miguel,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Paseo de Los Artilleros, 15 posterior (Vicálvaro), 28032 Madrid España"
Tabernamanía,null,Tabernamanía,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle SANTA FELICIANA, 20, 28010 Madrid España"
Cervecería Drakkar,http://www.facebook.com/drakkarcerveceria,Cervecería Drakkar,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Pub con cerveza artesanal"",""Pub""]","Calle Vallehermoso 36 Mercado de Vallehermoso, 28015 Madrid España"
Monasterio De Achel,null,Monasterio De Achel,"Este establecimiento todavía no tiene puntuación, ¡se el primero!","[""Latina"",""Mediterránea"",""Española"",""Sudamericana""]","Calle de Sanz Raso 1, 28038 Madrid España"
La Cocina De La Dehesa,null,La Cocina De La Dehesa,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Dalia, 8 CHALET, 28223 Madrid España"
Cafetería Rocío,No hay link,Cafetería Rocío,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle Mérida, 2 Bajo, 28030 Madrid España"
GLORIA GONZALEZ ALEGRE MARQUEZ,No hay link,GLORIA GONZALEZ ALEGRE MARQUEZ,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle de Francisco Ricci, 8, 28015 Madrid España"
Fika Patisserie S.L.L.,null,Fika Patisserie S.L.L.,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle COSTA RICA, 26 LOCAL, 4, 28016 Madrid España"
NULOHJEMU SL,No hay link,NULOHJEMU SL,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",[],"Calle JUAN GENOVES, 1 2º A, 28850 Madrid España"
